LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value
SWE;CPI;TOT;AGRWTH;M;2005-04;0.2576582
SWE;CPI;TOT;AGRWTH;M;2005-05;0.07853497
SWE;CPI;TOT;AGRWTH;M;2005-06;0.5521494
SWE;CPI;TOT;AGRWTH;M;2005-07;0.330353
SWE;CPI;TOT;AGRWTH;M;2005-08;0.6435145
SWE;CPI;TOT;AGRWTH;M;2005-09;0.5995932
SWE;CPI;TOT;AGRWTH;M;2005-10;0.4803928
SWE;CPI;TOT;AGRWTH;M;2005-11;0.8160052
SWE;CPI;TOT;AGRWTH;M;2005-12;0.8841954
SWE;CPI;TOT;AGRWTH;M;2006-01;0.6117529
SWE;CPI;TOT;AGRWTH;M;2006-02;0.6088825
SWE;CPI;TOT;AGRWTH;M;2006-03;1.122431
SWE;CPI;TOT;AGRWTH;M;2006-04;1.484866
SWE;CPI;TOT;AGRWTH;M;2006-05;1.573034
SWE;CPI;TOT;AGRWTH;M;2006-06;1.50829
SWE;CPI;TOT;AGRWTH;M;2006-07;1.710748
SWE;CPI;TOT;AGRWTH;M;2006-08;1.582425
SWE;CPI;TOT;AGRWTH;M;2006-09;1.479405
SWE;CPI;TOT;AGRWTH;M;2006-10;1.310338
SWE;CPI;TOT;AGRWTH;M;2006-11;1.682701
SWE;CPI;TOT;AGRWTH;M;2006-12;1.635796
SWE;CPI;TOT;AGRWTH;M;2007-01;1.938553
SWE;CPI;TOT;AGRWTH;M;2007-02;1.975792
SWE;CPI;TOT;AGRWTH;M;2007-03;1.923009
SWE;CPI;TOT;AGRWTH;M;2007-04;1.923889
SWE;CPI;TOT;AGRWTH;M;2007-05;1.657536
SWE;CPI;TOT;AGRWTH;M;2007-06;1.851201
SWE;CPI;TOT;AGRWTH;M;2007-07;1.864949
SWE;CPI;TOT;AGRWTH;M;2007-08;1.76876
SWE;CPI;TOT;AGRWTH;M;2007-09;2.188505
SWE;CPI;TOT;AGRWTH;M;2007-10;2.719614
SWE;CPI;TOT;AGRWTH;M;2007-11;3.253849
SWE;CPI;TOT;AGRWTH;M;2007-12;3.452851
SWE;CPI;TOT;AGRWTH;M;2008-01;3.196379
SWE;CPI;TOT;AGRWTH;M;2008-02;3.103508
SWE;CPI;TOT;AGRWTH;M;2008-03;3.409288
SWE;CPI;TOT;AGRWTH;M;2008-04;3.34035
SWE;CPI;TOT;AGRWTH;M;2008-05;3.858643
SWE;CPI;TOT;AGRWTH;M;2008-06;4.18348
SWE;CPI;TOT;AGRWTH;M;2008-07;4.134858
SWE;CPI;TOT;AGRWTH;M;2008-08;4.343319
SWE;CPI;TOT;AGRWTH;M;2008-09;4.372221
SWE;CPI;TOT;AGRWTH;M;2008-10;3.985026
SWE;CPI;TOT;AGRWTH;M;2008-11;2.471682
SWE;CPI;TOT;AGRWTH;M;2008-12;0.9010529
SWE;CPI;TOT;AGRWTH;M;2009-01;1.27839
SWE;CPI;TOT;AGRWTH;M;2009-02;0.8837273
SWE;CPI;TOT;AGRWTH;M;2009-03;0.2146499
SWE;CPI;TOT;AGRWTH;M;2009-04;-0.07012389
SWE;CPI;TOT;AGRWTH;M;2009-05;-0.7184434
SWE;CPI;TOT;AGRWTH;M;2009-06;-0.9500794
SWE;CPI;TOT;AGRWTH;M;2009-07;-1.20414
SWE;CPI;TOT;AGRWTH;M;2009-08;-1.168952
SWE;CPI;TOT;AGRWTH;M;2009-09;-1.87164
SWE;CPI;TOT;AGRWTH;M;2009-10;-1.780338
SWE;CPI;TOT;AGRWTH;M;2009-11;-0.9932027
SWE;CPI;TOT;AGRWTH;M;2009-12;0.5752701
SWE;CPI;TOT;AGRWTH;M;2010-01;0.3122063
SWE;CPI;TOT;AGRWTH;M;2010-02;0.8927673
SWE;CPI;TOT;AGRWTH;M;2010-03;0.8467202
SWE;CPI;TOT;AGRWTH;M;2010-04;0.7050725
SWE;CPI;TOT;AGRWTH;M;2010-05;1.152467
SWE;CPI;TOT;AGRWTH;M;2010-06;0.9257712
SWE;CPI;TOT;AGRWTH;M;2010-07;1.081154
SWE;CPI;TOT;AGRWTH;M;2010-08;0.877869
SWE;CPI;TOT;AGRWTH;M;2010-09;1.416308
SWE;CPI;TOT;AGRWTH;M;2010-10;1.486072
SWE;CPI;TOT;AGRWTH;M;2010-11;1.846359
SWE;CPI;TOT;AGRWTH;M;2010-12;2.337801
SWE;CPI;TOT;AGRWTH;M;2011-01;2.45641
SWE;CPI;TOT;AGRWTH;M;2011-02;2.464988
SWE;CPI;TOT;AGRWTH;M;2011-03;2.913749
SWE;CPI;TOT;AGRWTH;M;2011-04;3.341408
SWE;CPI;TOT;AGRWTH;M;2011-05;3.341834
SWE;CPI;TOT;AGRWTH;M;2011-06;3.079674
SWE;CPI;TOT;AGRWTH;M;2011-07;3.348281
SWE;CPI;TOT;AGRWTH;M;2011-08;3.37463
SWE;CPI;TOT;AGRWTH;M;2011-09;3.227825
SWE;CPI;TOT;AGRWTH;M;2011-10;2.902357
SWE;CPI;TOT;AGRWTH;M;2011-11;2.804411
SWE;CPI;TOT;AGRWTH;M;2011-12;2.287645
SWE;CPI;TOT;AGRWTH;M;2012-01;1.861832
SWE;CPI;TOT;AGRWTH;M;2012-02;1.91546
SWE;CPI;TOT;AGRWTH;M;2012-03;1.512367
SWE;CPI;TOT;AGRWTH;M;2012-04;1.300411
SWE;CPI;TOT;AGRWTH;M;2012-05;1.02878
SWE;CPI;TOT;AGRWTH;M;2012-06;1.018376
SWE;CPI;TOT;AGRWTH;M;2012-07;0.674959
SWE;CPI;TOT;AGRWTH;M;2012-08;0.7454294
SWE;CPI;TOT;AGRWTH;M;2012-09;0.4466992
SWE;CPI;TOT;AGRWTH;M;2012-10;0.373301
SWE;CPI;TOT;AGRWTH;M;2012-11;-0.1082251
SWE;CPI;TOT;AGRWTH;M;2012-12;-0.05400597
SWE;CPI;TOT;AGRWTH;M;2013-01;0.04810005
SWE;CPI;TOT;AGRWTH;M;2013-02;-0.1688328
SWE;CPI;TOT;AGRWTH;M;2013-03;-0.0476493
SWE;CPI;TOT;AGRWTH;M;2013-04;-0.4627722
SWE;CPI;TOT;AGRWTH;M;2013-05;-0.2188878
SWE;CPI;TOT;AGRWTH;M;2013-06;-0.1462872
SWE;CPI;TOT;AGRWTH;M;2013-07;0.1021613
SWE;CPI;TOT;AGRWTH;M;2013-08;0.09248924
SWE;CPI;TOT;AGRWTH;M;2013-09;0.07623646
SWE;CPI;TOT;AGRWTH;M;2013-10;-0.06039607
SWE;CPI;TOT;AGRWTH;M;2013-11;0.1210885
SWE;CPI;TOT;AGRWTH;M;2013-12;0.1366772
SWE;CPI;TOT;AGRWTH;M;2014-01;-0.1955128
SWE;CPI;TOT;AGRWTH;M;2014-02;-0.2201729
SWE;CPI;TOT;AGRWTH;M;2014-03;-0.6260925
SWE;CPI;TOT;AGRWTH;M;2014-04;-0.04458173
SWE;CPI;TOT;AGRWTH;M;2014-05;-0.155783
SWE;CPI;TOT;AGRWTH;M;2014-06;0.2261219
SWE;CPI;TOT;AGRWTH;M;2014-07;0.03827141
SWE;CPI;TOT;AGRWTH;M;2014-08;-0.1561305
SWE;CPI;TOT;AGRWTH;M;2014-09;-0.3808919
SWE;CPI;TOT;AGRWTH;M;2014-10;-0.1208651
SWE;CPI;TOT;AGRWTH;M;2014-11;-0.2036919
SWE;CPI;TOT;AGRWTH;M;2014-12;-0.3142458
SWE;CPI;TOT;AGRWTH;M;2015-01;-0.20553
SWE;CPI;TOT;AGRWTH;M;2015-02;0.07355293
SWE;CPI;TOT;AGRWTH;M;2015-03;0.1631061
SWE;CPI;TOT;AGRWTH;M;2015-04;-0.2325656
SWE;CPI;TOT;AGRWTH;M;2015-05;0.06049992
SWE;CPI;TOT;AGRWTH;M;2015-06;-0.4353352
SWE;CPI;TOT;AGRWTH;M;2015-07;-0.07651354
SWE;CPI;TOT;AGRWTH;M;2015-08;-0.1723313
SWE;CPI;TOT;AGRWTH;M;2015-09;0.06691094
SWE;CPI;TOT;AGRWTH;M;2015-10;0.08598179
SWE;CPI;TOT;AGRWTH;M;2015-11;0.06059446
SWE;CPI;TOT;AGRWTH;M;2015-12;0.0509473
SWE;CPI;TOT;AGRWTH;M;2016-01;0.765889
SWE;CPI;TOT;AGRWTH;M;2016-02;0.3866679
SWE;CPI;TOT;AGRWTH;M;2016-03;0.8014305
SWE;CPI;TOT;AGRWTH;M;2016-04;0.7919275
SWE;CPI;TOT;AGRWTH;M;2016-05;0.6269094
SWE;CPI;TOT;AGRWTH;M;2016-06;1.024479
SWE;CPI;TOT;AGRWTH;M;2016-07;1.052867
SWE;CPI;TOT;AGRWTH;M;2016-08;1.141268
SWE;CPI;TOT;AGRWTH;M;2016-09;0.9074699
SWE;CPI;TOT;AGRWTH;M;2016-10;1.180438
SWE;CPI;TOT;AGRWTH;M;2016-11;1.386454
SWE;CPI;TOT;AGRWTH;M;2016-12;1.740874
SWE;CPI;TOT;AGRWTH;M;2017-01;1.395586
SWE;CPI;TOT;AGRWTH;M;2017-02;1.779461
SWE;CPI;TOT;AGRWTH;M;2017-03;1.260691
SWE;CPI;TOT;AGRWTH;M;2017-04;1.869218
SWE;CPI;TOT;AGRWTH;M;2017-05;1.748838
SWE;CPI;TOT;AGRWTH;M;2017-06;1.715423
SWE;CPI;TOT;AGRWTH;M;2017-07;2.197455
SWE;CPI;TOT;AGRWTH;M;2017-08;2.149314
SWE;CPI;TOT;AGRWTH;M;2017-09;2.11732
SWE;CPI;TOT;AGRWTH;M;2017-10;1.691824
SWE;CPI;TOT;AGRWTH;M;2017-11;1.867337
SWE;CPI;TOT;AGRWTH;M;2017-12;1.736111
SWE;CPI;TOT;AGRWTH;M;2018-01;1.577953
SWE;CPI;TOT;AGRWTH;M;2018-02;1.607606
SWE;CPI;TOT;AGRWTH;M;2018-03;1.901902
SWE;CPI;TOT;AGRWTH;M;2018-04;1.729178
SWE;CPI;TOT;AGRWTH;M;2018-05;1.902157
SWE;CPI;TOT;AGRWTH;M;2018-06;2.06541
SWE;CPI;TOT;AGRWTH;M;2018-07;2.051345
SWE;CPI;TOT;AGRWTH;M;2018-08;1.995792
SWE;CPI;TOT;AGRWTH;M;2018-09;2.323713
SWE;CPI;TOT;AGRWTH;M;2018-10;2.269775
SWE;CPI;TOT;AGRWTH;M;2018-11;1.962721
SWE;CPI;TOT;AGRWTH;M;2018-12;2.041632
SWE;CPI;TOT;AGRWTH;M;2019-01;1.875911
SWE;CPI;TOT;AGRWTH;M;2019-02;1.893065
SWE;CPI;TOT;AGRWTH;M;2019-03;1.851056
SWE;CPI;TOT;AGRWTH;M;2019-04;2.143075
SWE;CPI;TOT;AGRWTH;M;2019-05;2.162508
SWE;CPI;TOT;AGRWTH;M;2019-06;1.780172
SWE;CPI;TOT;AGRWTH;M;2019-07;1.65592
SWE;CPI;TOT;AGRWTH;M;2019-08;1.444043
SWE;CPI;TOT;AGRWTH;M;2019-09;1.452558
SWE;CPI;TOT;AGRWTH;M;2019-10;1.608611
SWE;CPI;TOT;AGRWTH;M;2019-11;1.803874
SWE;CPI;TOT;AGRWTH;M;2019-12;1.750685
SWE;CPI;TOT;AGRWTH;M;2020-01;1.296567
SWE;CPI;TOT;AGRWTH;M;2020-02;1.042233
SWE;CPI;TOT;AGRWTH;M;2020-03;0.6389584
SWE;CPI;TOT;AGRWTH;M;2020-04;-0.3621562
SWE;CPI;TOT;AGRWTH;M;2020-05;-0.01194208
SWE;CPI;TOT;AGRWTH;M;2020-06;0.7085837
SWE;CPI;TOT;AGRWTH;M;2020-07;0.5270995
SWE;CPI;TOT;AGRWTH;M;2020-08;0.8014594
SWE;CPI;TOT;AGRWTH;M;2020-09;0.3929156
SWE;CPI;TOT;AGRWTH;M;2020-10;0.2767528
SWE;CPI;TOT;AGRWTH;M;2020-11;0.1902723
SWE;CPI;TOT;AGRWTH;M;2020-12;0.4915897
SWE;CPI;TOT;AGRWTH;M;2021-01;1.583439
SWE;CPI;TOT;AGRWTH;M;2021-02;1.357371
SWE;CPI;TOT;AGRWTH;M;2021-03;1.686083
SWE;CPI;TOT;AGRWTH;M;2021-04;2.243917
SWE;CPI;TOT;AGRWTH;M;2021-05;1.830343
SWE;CPI;TOT;AGRWTH;M;2021-06;1.330008
SWE;CPI;TOT;AGRWTH;M;2021-07;1.380454
SWE;CPI;TOT;AGRWTH;M;2021-08;2.052986
SWE;CPI;TOT;AGRWTH;M;2021-09;2.511341
SWE;CPI;TOT;AGRWTH;M;2021-10;2.810339
SWE;CPI;TOT;AGRWTH;M;2021-11;3.272997
CHE;CPI;TOT;AGRWTH;M;1989-04;2.641253
CHE;CPI;TOT;AGRWTH;M;1989-05;2.962215
CHE;CPI;TOT;AGRWTH;M;1989-06;2.977832
CHE;CPI;TOT;AGRWTH;M;1989-07;2.984635
CHE;CPI;TOT;AGRWTH;M;1989-08;2.967337
CHE;CPI;TOT;AGRWTH;M;1989-09;3.38845
CHE;CPI;TOT;AGRWTH;M;1989-10;3.631425
CHE;CPI;TOT;AGRWTH;M;1989-11;4.444266
CHE;CPI;TOT;AGRWTH;M;1989-12;5.021829
CHE;CPI;TOT;AGRWTH;M;1990-01;5.064027
CHE;CPI;TOT;AGRWTH;M;1990-02;4.877629
CHE;CPI;TOT;AGRWTH;M;1990-03;4.956707
CHE;CPI;TOT;AGRWTH;M;1990-04;4.622032
CHE;CPI;TOT;AGRWTH;M;1990-05;5.058153
CHE;CPI;TOT;AGRWTH;M;1990-06;5.025224
CHE;CPI;TOT;AGRWTH;M;1990-07;5.309947
CHE;CPI;TOT;AGRWTH;M;1990-08;6.083499
CHE;CPI;TOT;AGRWTH;M;1990-09;6.125983
CHE;CPI;TOT;AGRWTH;M;1990-10;6.35202
CHE;CPI;TOT;AGRWTH;M;1990-11;6.055761
CHE;CPI;TOT;AGRWTH;M;1990-12;5.276156
CHE;CPI;TOT;AGRWTH;M;1991-01;5.509379
CHE;CPI;TOT;AGRWTH;M;1991-02;6.213697
CHE;CPI;TOT;AGRWTH;M;1991-03;5.865704
CHE;CPI;TOT;AGRWTH;M;1991-04;5.901939
CHE;CPI;TOT;AGRWTH;M;1991-05;6.278975
CHE;CPI;TOT;AGRWTH;M;1991-06;6.566878
CHE;CPI;TOT;AGRWTH;M;1991-07;6.551368
CHE;CPI;TOT;AGRWTH;M;1991-08;5.972789
CHE;CPI;TOT;AGRWTH;M;1991-09;5.675987
CHE;CPI;TOT;AGRWTH;M;1991-10;5.129123
CHE;CPI;TOT;AGRWTH;M;1991-11;5.471603
CHE;CPI;TOT;AGRWTH;M;1991-12;5.226786
CHE;CPI;TOT;AGRWTH;M;1992-01;4.870766
CHE;CPI;TOT;AGRWTH;M;1992-02;4.579715
CHE;CPI;TOT;AGRWTH;M;1992-03;4.868895
CHE;CPI;TOT;AGRWTH;M;1992-04;4.784561
CHE;CPI;TOT;AGRWTH;M;1992-05;4.181434
CHE;CPI;TOT;AGRWTH;M;1992-06;4.167521
CHE;CPI;TOT;AGRWTH;M;1992-07;3.81815
CHE;CPI;TOT;AGRWTH;M;1992-08;3.550962
CHE;CPI;TOT;AGRWTH;M;1992-09;3.472495
CHE;CPI;TOT;AGRWTH;M;1992-10;3.531232
CHE;CPI;TOT;AGRWTH;M;1992-11;3.286388
CHE;CPI;TOT;AGRWTH;M;1992-12;3.420859
CHE;CPI;TOT;AGRWTH;M;1993-01;3.464695
CHE;CPI;TOT;AGRWTH;M;1993-02;3.390838
CHE;CPI;TOT;AGRWTH;M;1993-03;3.638633
CHE;CPI;TOT;AGRWTH;M;1993-04;3.788026
CHE;CPI;TOT;AGRWTH;M;1993-05;3.575994
CHE;CPI;TOT;AGRWTH;M;1993-06;3.13974
CHE;CPI;TOT;AGRWTH;M;1993-07;3.386893
CHE;CPI;TOT;AGRWTH;M;1993-08;3.625601
CHE;CPI;TOT;AGRWTH;M;1993-09;3.440103
CHE;CPI;TOT;AGRWTH;M;1993-10;3.367075
CHE;CPI;TOT;AGRWTH;M;1993-11;2.24428
CHE;CPI;TOT;AGRWTH;M;1993-12;2.482295
CHE;CPI;TOT;AGRWTH;M;1994-01;2.078619
CHE;CPI;TOT;AGRWTH;M;1994-02;1.839371
CHE;CPI;TOT;AGRWTH;M;1994-03;1.301558
CHE;CPI;TOT;AGRWTH;M;1994-04;1.047345
CHE;CPI;TOT;AGRWTH;M;1994-05;0.3612012
CHE;CPI;TOT;AGRWTH;M;1994-06;0.5449094
CHE;CPI;TOT;AGRWTH;M;1994-07;0.589923
CHE;CPI;TOT;AGRWTH;M;1994-08;0.4894749
CHE;CPI;TOT;AGRWTH;M;1994-09;0.5918264
CHE;CPI;TOT;AGRWTH;M;1994-10;0.4341603
CHE;CPI;TOT;AGRWTH;M;1994-11;0.5624718
CHE;CPI;TOT;AGRWTH;M;1994-12;0.420105
CHE;CPI;TOT;AGRWTH;M;1995-01;1.01491
CHE;CPI;TOT;AGRWTH;M;1995-02;1.503372
CHE;CPI;TOT;AGRWTH;M;1995-03;1.564083
CHE;CPI;TOT;AGRWTH;M;1995-04;1.596503
CHE;CPI;TOT;AGRWTH;M;1995-05;2.038493
CHE;CPI;TOT;AGRWTH;M;1995-06;2.080262
CHE;CPI;TOT;AGRWTH;M;1995-07;2.029052
CHE;CPI;TOT;AGRWTH;M;1995-08;1.951983
CHE;CPI;TOT;AGRWTH;M;1995-09;1.998019
CHE;CPI;TOT;AGRWTH;M;1995-10;1.971367
CHE;CPI;TOT;AGRWTH;M;1995-11;1.902681
CHE;CPI;TOT;AGRWTH;M;1995-12;1.948061
CHE;CPI;TOT;AGRWTH;M;1996-01;1.518367
CHE;CPI;TOT;AGRWTH;M;1996-02;0.7824496
CHE;CPI;TOT;AGRWTH;M;1996-03;0.898452
CHE;CPI;TOT;AGRWTH;M;1996-04;0.911383
CHE;CPI;TOT;AGRWTH;M;1996-05;0.7326228
CHE;CPI;TOT;AGRWTH;M;1996-06;0.7292806
CHE;CPI;TOT;AGRWTH;M;1996-07;0.6562943
CHE;CPI;TOT;AGRWTH;M;1996-08;0.5978441
CHE;CPI;TOT;AGRWTH;M;1996-09;0.5703881
CHE;CPI;TOT;AGRWTH;M;1996-10;0.8400824
CHE;CPI;TOT;AGRWTH;M;1996-11;0.7296213
CHE;CPI;TOT;AGRWTH;M;1996-12;0.7813932
CHE;CPI;TOT;AGRWTH;M;1997-01;0.8301089
CHE;CPI;TOT;AGRWTH;M;1997-02;0.8453663
CHE;CPI;TOT;AGRWTH;M;1997-03;0.5228148
CHE;CPI;TOT;AGRWTH;M;1997-04;0.5221984
CHE;CPI;TOT;AGRWTH;M;1997-05;0.5766786
CHE;CPI;TOT;AGRWTH;M;1997-06;0.481673
CHE;CPI;TOT;AGRWTH;M;1997-07;0.512985
CHE;CPI;TOT;AGRWTH;M;1997-08;0.4745945
CHE;CPI;TOT;AGRWTH;M;1997-09;0.4141189
CHE;CPI;TOT;AGRWTH;M;1997-10;0.2617697
CHE;CPI;TOT;AGRWTH;M;1997-11;0.4168684
CHE;CPI;TOT;AGRWTH;M;1997-12;0.386345
CHE;CPI;TOT;AGRWTH;M;1998-01;0.015376
CHE;CPI;TOT;AGRWTH;M;1998-02;-0.0370571
CHE;CPI;TOT;AGRWTH;M;1998-03;0.03304809
CHE;CPI;TOT;AGRWTH;M;1998-04;-0.02259587
CHE;CPI;TOT;AGRWTH;M;1998-05;0.08241329
CHE;CPI;TOT;AGRWTH;M;1998-06;0.1009072
CHE;CPI;TOT;AGRWTH;M;1998-07;0.07515752
CHE;CPI;TOT;AGRWTH;M;1998-08;0.1395538
CHE;CPI;TOT;AGRWTH;M;1998-09;0.06170793
CHE;CPI;TOT;AGRWTH;M;1998-10;0.03425523
CHE;CPI;TOT;AGRWTH;M;1998-11;-0.09851287
CHE;CPI;TOT;AGRWTH;M;1998-12;-0.1684989
CHE;CPI;TOT;AGRWTH;M;1999-01;0.07291495
CHE;CPI;TOT;AGRWTH;M;1999-02;0.2880118
CHE;CPI;TOT;AGRWTH;M;1999-03;0.4670205
CHE;CPI;TOT;AGRWTH;M;1999-04;0.5937694
CHE;CPI;TOT;AGRWTH;M;1999-05;0.5757583
CHE;CPI;TOT;AGRWTH;M;1999-06;0.574086
CHE;CPI;TOT;AGRWTH;M;1999-07;0.734957
CHE;CPI;TOT;AGRWTH;M;1999-08;0.9460205
CHE;CPI;TOT;AGRWTH;M;1999-09;1.217376
CHE;CPI;TOT;AGRWTH;M;1999-10;1.236607
CHE;CPI;TOT;AGRWTH;M;1999-11;1.304356
CHE;CPI;TOT;AGRWTH;M;1999-12;1.668041
CHE;CPI;TOT;AGRWTH;M;2000-01;1.585403
CHE;CPI;TOT;AGRWTH;M;2000-02;1.623698
CHE;CPI;TOT;AGRWTH;M;2000-03;1.48293
CHE;CPI;TOT;AGRWTH;M;2000-04;1.402478
CHE;CPI;TOT;AGRWTH;M;2000-05;1.580529
CHE;CPI;TOT;AGRWTH;M;2000-06;1.839189
CHE;CPI;TOT;AGRWTH;M;2000-07;1.888825
CHE;CPI;TOT;AGRWTH;M;2000-08;1.124738
CHE;CPI;TOT;AGRWTH;M;2000-09;1.439942
CHE;CPI;TOT;AGRWTH;M;2000-10;1.332193
CHE;CPI;TOT;AGRWTH;M;2000-11;1.912515
CHE;CPI;TOT;AGRWTH;M;2000-12;1.49337
CHE;CPI;TOT;AGRWTH;M;2001-01;1.295473
CHE;CPI;TOT;AGRWTH;M;2001-02;0.7797762
CHE;CPI;TOT;AGRWTH;M;2001-03;0.9758602
CHE;CPI;TOT;AGRWTH;M;2001-04;1.166568
CHE;CPI;TOT;AGRWTH;M;2001-05;1.76567
CHE;CPI;TOT;AGRWTH;M;2001-06;1.580401
CHE;CPI;TOT;AGRWTH;M;2001-07;1.351576
CHE;CPI;TOT;AGRWTH;M;2001-08;1.05079
CHE;CPI;TOT;AGRWTH;M;2001-09;0.6750171
CHE;CPI;TOT;AGRWTH;M;2001-10;0.6302712
CHE;CPI;TOT;AGRWTH;M;2001-11;0.2869668
CHE;CPI;TOT;AGRWTH;M;2001-12;0.3252247
CHE;CPI;TOT;AGRWTH;M;2002-01;0.5214581
CHE;CPI;TOT;AGRWTH;M;2002-02;0.6544672
CHE;CPI;TOT;AGRWTH;M;2002-03;0.5094942
CHE;CPI;TOT;AGRWTH;M;2002-04;1.097193
CHE;CPI;TOT;AGRWTH;M;2002-05;0.6479945
CHE;CPI;TOT;AGRWTH;M;2002-06;0.3259175
CHE;CPI;TOT;AGRWTH;M;2002-07;-0.05158317
CHE;CPI;TOT;AGRWTH;M;2002-08;0.472578
CHE;CPI;TOT;AGRWTH;M;2002-09;0.4968174
CHE;CPI;TOT;AGRWTH;M;2002-10;1.237231
CHE;CPI;TOT;AGRWTH;M;2002-11;0.9154538
CHE;CPI;TOT;AGRWTH;M;2002-12;0.8908315
CHE;CPI;TOT;AGRWTH;M;2003-01;0.8466602
CHE;CPI;TOT;AGRWTH;M;2003-02;0.9490609
CHE;CPI;TOT;AGRWTH;M;2003-03;1.339036
CHE;CPI;TOT;AGRWTH;M;2003-04;0.6718884
CHE;CPI;TOT;AGRWTH;M;2003-05;0.4141561
CHE;CPI;TOT;AGRWTH;M;2003-06;0.5479887
CHE;CPI;TOT;AGRWTH;M;2003-07;0.2704226
CHE;CPI;TOT;AGRWTH;M;2003-08;0.5372164
CHE;CPI;TOT;AGRWTH;M;2003-09;0.5304877
CHE;CPI;TOT;AGRWTH;M;2003-10;0.4536838
CHE;CPI;TOT;AGRWTH;M;2003-11;0.5125993
CHE;CPI;TOT;AGRWTH;M;2003-12;0.5937673
CHE;CPI;TOT;AGRWTH;M;2004-01;0.1725179
CHE;CPI;TOT;AGRWTH;M;2004-02;0.09069299
CHE;CPI;TOT;AGRWTH;M;2004-03;-0.09702823
CHE;CPI;TOT;AGRWTH;M;2004-04;0.5458111
CHE;CPI;TOT;AGRWTH;M;2004-05;0.9399879
CHE;CPI;TOT;AGRWTH;M;2004-06;1.112081
CHE;CPI;TOT;AGRWTH;M;2004-07;0.862449
CHE;CPI;TOT;AGRWTH;M;2004-08;1.001135
CHE;CPI;TOT;AGRWTH;M;2004-09;0.8607773
CHE;CPI;TOT;AGRWTH;M;2004-10;1.292596
CHE;CPI;TOT;AGRWTH;M;2004-11;1.517499
CHE;CPI;TOT;AGRWTH;M;2004-12;1.331858
CHE;CPI;TOT;AGRWTH;M;2005-01;1.20481
CHE;CPI;TOT;AGRWTH;M;2005-02;1.410295
CHE;CPI;TOT;AGRWTH;M;2005-03;1.441121
CHE;CPI;TOT;AGRWTH;M;2005-04;1.41608
CHE;CPI;TOT;AGRWTH;M;2005-05;1.081741
CHE;CPI;TOT;AGRWTH;M;2005-06;0.680874
CHE;CPI;TOT;AGRWTH;M;2005-07;1.189073
CHE;CPI;TOT;AGRWTH;M;2005-08;0.960686
CHE;CPI;TOT;AGRWTH;M;2005-09;1.396618
CHE;CPI;TOT;AGRWTH;M;2005-10;1.33328
CHE;CPI;TOT;AGRWTH;M;2005-11;0.9515178
CHE;CPI;TOT;AGRWTH;M;2005-12;1.006369
CHE;CPI;TOT;AGRWTH;M;2006-01;1.29091
CHE;CPI;TOT;AGRWTH;M;2006-02;1.383642
CHE;CPI;TOT;AGRWTH;M;2006-03;1.028795
CHE;CPI;TOT;AGRWTH;M;2006-04;1.059165
CHE;CPI;TOT;AGRWTH;M;2006-05;1.361907
CHE;CPI;TOT;AGRWTH;M;2006-06;1.5621
CHE;CPI;TOT;AGRWTH;M;2006-07;1.424671
CHE;CPI;TOT;AGRWTH;M;2006-08;1.452135
CHE;CPI;TOT;AGRWTH;M;2006-09;0.7939003
CHE;CPI;TOT;AGRWTH;M;2006-10;0.2586048
CHE;CPI;TOT;AGRWTH;M;2006-11;0.4977289
CHE;CPI;TOT;AGRWTH;M;2006-12;0.6209757
CHE;CPI;TOT;AGRWTH;M;2007-01;0.1020304
CHE;CPI;TOT;AGRWTH;M;2007-02;-0.01143766
CHE;CPI;TOT;AGRWTH;M;2007-03;0.1728719
CHE;CPI;TOT;AGRWTH;M;2007-04;0.4539349
CHE;CPI;TOT;AGRWTH;M;2007-05;0.4879317
CHE;CPI;TOT;AGRWTH;M;2007-06;0.6308542
CHE;CPI;TOT;AGRWTH;M;2007-07;0.7203642
CHE;CPI;TOT;AGRWTH;M;2007-08;0.4358537
CHE;CPI;TOT;AGRWTH;M;2007-09;0.7471792
CHE;CPI;TOT;AGRWTH;M;2007-10;1.264393
CHE;CPI;TOT;AGRWTH;M;2007-11;1.770063
CHE;CPI;TOT;AGRWTH;M;2007-12;2.004065
CHE;CPI;TOT;AGRWTH;M;2008-01;2.426277
CHE;CPI;TOT;AGRWTH;M;2008-02;2.364599
CHE;CPI;TOT;AGRWTH;M;2008-03;2.630854
CHE;CPI;TOT;AGRWTH;M;2008-04;2.28394
CHE;CPI;TOT;AGRWTH;M;2008-05;2.855486
CHE;CPI;TOT;AGRWTH;M;2008-06;2.911753
CHE;CPI;TOT;AGRWTH;M;2008-07;3.074805
CHE;CPI;TOT;AGRWTH;M;2008-08;2.921371
CHE;CPI;TOT;AGRWTH;M;2008-09;2.927193
CHE;CPI;TOT;AGRWTH;M;2008-10;2.598034
CHE;CPI;TOT;AGRWTH;M;2008-11;1.45226
CHE;CPI;TOT;AGRWTH;M;2008-12;0.7009567
CHE;CPI;TOT;AGRWTH;M;2009-01;0.1391768
CHE;CPI;TOT;AGRWTH;M;2009-02;0.2374631
CHE;CPI;TOT;AGRWTH;M;2009-03;-0.4242028
CHE;CPI;TOT;AGRWTH;M;2009-04;-0.3337622
CHE;CPI;TOT;AGRWTH;M;2009-05;-0.9611959
CHE;CPI;TOT;AGRWTH;M;2009-06;-0.9510706
